isClosed,status,founded_at,funding_total_usd,milestones,ca_non_ca,closed_at_year,duration_days,log_funding_total_usd
0,4,2012,1300000.0,1.0,1,0,0,14.077874822431763
0,4,2012,23911.0,1.0,0,0,0,10.0820938830826
0,4,2010,340000.0,2.0,0,0,0,12.736700896592344
0,4,2004,5000000.0,1.0,1,0,0,15.424948470398377
1,2,2002,12000000.0,1.0,1,0,0,16.300417207752275
0,4,2011,600000.0,2.0,0,0,0,13.304684934198283
1,2,2000,25000000.0,1.0,1,0,0,17.034386382832476
0,4,2010,1330000.0,3.0,0,0,0,14.100689500197936
0,4,2007,7000000.0,2.0,1,0,0,15.761420707019589
1,3,2003,6400000.0,1.0,0,2011,3206,15.6718085483299
0,4,2011,7750000.0,3.0,1,0,0,15.86320340132953
0,4,2011,2766842.0,1.0,0,0,0,14.833217155584675
0,4,2010,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2011,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2012,66070.0,1.0,0,0,0,11.098470065023932
0,4,2011,4000000.0,2.0,1,0,0,15.201804919084164
0,4,2007,10760000.0,1.0,0,0,0,16.19134611269791
0,4,2012,5500002.0,2.0,0,0,0,15.520259013838997
0,4,2011,2200000.0,2.0,1,0,0,14.603967918328545
0,4,2012,1200000.0,2.0,0,0,0,13.997832114758229
0,4,2012,75000.0,1.0,1,0,0,11.225243392518449
0,4,2012,20000.0,1.0,0,0,0,9.903487552536127
0,4,1997,25000000.0,1.0,0,0,0,17.034386382832476
0,4,2010,7800000.0,1.0,0,0,0,15.86963429165982
0,4,2012,1250000.0,2.0,0,0,0,14.038654109278484
0,4,2012,145000.0,1.0,0,0,0,11.884489021402713
1,2,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,2012,2800000.0,2.0,1,0,0,14.845129975145433
0,4,2012,5575000.0,2.0,0,0,0,15.533802875310457
0,4,2011,5500000.0,2.0,1,0,0,15.5202586502027
0,4,2011,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2010,975000.0,2.0,0,0,0,13.790192749979983
0,4,2011,2250000.0,2.0,0,0,0,14.626440774180605
0,4,2010,7499000.0,1.0,0,0,0,15.830280236283526
0,4,2012,13400000.0,3.0,1,0,0,16.41076526492114
0,4,2012,9791.0,1.0,0,0,0,9.189218875354072
0,4,2011,4700000.0,2.0,1,0,0,15.363073066680286
0,4,2007,2700000.0,1.0,0,0,0,14.808762330974558
0,4,2010,20000000.0,1.0,0,0,0,16.811242831518264
0,4,2007,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2011,2500000.0,3.0,1,0,0,14.73180128983843
0,4,2011,360375.0,1.0,0,0,0,12.794900434940704
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2011,9000000.0,1.0,0,0,0,16.012735135300492
0,4,2011,1800000.0,3.0,1,0,0,14.403297222866392
0,4,2011,4250000.0,1.0,0,0,0,15.2624295409006
0,4,2011,2400000.0,2.0,1,0,0,14.690979295318174
1,3,2009,2020593.0,1.0,0,2012,1037,14.518901590652238
0,4,2010,8500000.0,3.0,1,0,0,15.955576721460544
0,4,2010,2500000.0,1.0,0,0,0,14.73180128983843
0,4,1960,500000.0,1.0,0,0,0,13.122363377404328
0,4,2003,5000000.0,1.0,1,0,0,15.424948470398377
0,4,2012,115819.0,1.0,0,0,0,11.65978390665513
0,4,2003,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2010,469008.0,1.0,0,0,0,13.058375104852232
0,4,2012,500000.0,2.0,0,0,0,13.122363377404328
0,4,2010,147000.0,1.0,0,0,0,11.898187865760873
0,4,2012,2700000.0,2.0,0,0,0,14.808762330974558
0,4,2012,135000.0,1.0,0,0,0,11.813030057420567
0,4,2009,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2010,400000.0,1.0,1,0,0,12.89921982609012
0,4,2011,24791913.0,1.0,0,0,0,17.026028069247047
0,4,2012,154392.0,1.0,0,0,0,11.947250101758948
0,4,2011,50000.0,1.0,0,0,0,10.819778284410283
0,4,2012,50000.0,1.0,0,0,0,10.819778284410283
0,4,2011,6500000.0,1.0,0,0,0,15.687312734865866
0,4,2008,2000000.0,1.0,0,0,0,14.50865773852422
1,3,2002,4476171.0,1.0,1,2012,3926,15.31427855143756
1,2,2012,16000.0,2.0,0,0,0,9.680344001221918
0,4,2005,16130527.0,1.0,0,0,0,16.59622412160735
0,4,2012,1100000.0,2.0,0,0,0,13.9108207377686
0,4,2011,6000000.0,1.0,1,0,0,15.60727002719233
1,3,2011,890000.0,1.0,0,2013,762,13.698976741708323
0,4,2001,3100000.0,1.0,0,0,0,14.946912669455374
0,4,2010,500000.0,1.0,1,0,0,13.122363377404328
0,4,2008,6452000.0,1.0,0,0,0,15.679900718227236
0,4,2011,10000000.0,1.0,1,0,0,16.11809565095832
0,4,2006,2000000.0,3.0,1,0,0,14.50865773852422
0,4,2009,1100000.0,1.0,0,0,0,13.9108207377686
0,4,2010,16579350.0,1.0,0,0,0,16.623668503042857
0,4,2012,25000.0,1.0,0,0,0,10.126631103850338
0,4,2012,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2010,1472545.0,3.0,0,0,0,14.20250275431257
0,4,2005,17500000.0,4.0,1,0,0,16.67771143889374
0,4,2008,2000000.0,2.0,0,0,0,14.50865773852422
0,4,2012,6818000.0,2.0,0,0,0,15.735076731679984
0,4,2012,1900000.0,2.0,1,0,0,14.457364444136669
0,4,2012,3500000.0,1.0,1,0,0,15.068273526459642
0,4,2010,11100000.0,1.0,0,0,0,16.222455666282563
0,4,2006,22000000.0,1.0,1,0,0,16.90655301132259
0,4,2011,3678640.0,1.0,0,0,0,15.118053676621669
0,4,2010,7700000.0,1.0,0,0,0,15.856730886823913
0,4,2011,2700000.0,1.0,0,0,0,14.808762330974558
0,4,2008,23000000.0,1.0,1,0,0,16.951004773893423
0,4,2011,13485455.0,1.0,0,0,0,16.417122255180665
0,4,2010,4000000.0,1.0,1,0,0,15.201804919084164
0,4,2011,1746950.0,3.0,0,0,0,14.373381968214346
0,4,2011,19713.0,2.0,0,0,0,9.889033595565978
0,4,2011,1863397.0,1.0,1,0,0,14.437911724036878
0,4,2010,2500000.0,1.0,1,0,0,14.73180128983843
0,4,2012,1210332.0,1.0,0,0,0,14.00640526010286
0,4,2012,1300000.0,2.0,0,0,0,14.077874822431763
0,4,2012,486272.0,2.0,0,0,0,13.094523417107244
1,2,2006,12800000.0,2.0,1,0,0,16.364955728889846
0,4,2011,1500000.0,1.0,1,0,0,14.22097566607244
0,4,2011,500000.0,2.0,0,0,0,13.122363377404328
0,4,2002,28415704.0,1.0,0,0,0,17.162452508053114
1,2,1996,4000000.0,1.0,0,0,0,15.201804919084164
1,2,2005,15000000.0,1.0,1,0,0,16.523560759066484
0,4,2009,8000000.0,1.0,1,0,0,15.89495209964411
0,4,2006,5600000.0,1.0,0,0,0,15.538277155705378
0,4,2012,1350000.0,1.0,0,0,0,14.115615150414612
0,4,2011,1286600.0,2.0,0,0,0,14.067513637959037
0,4,1961,500000.0,2.0,1,0,0,13.122363377404328
1,2,2004,26100000.0,1.0,1,0,0,17.077445872292923
0,4,2011,850000.0,1.0,0,0,0,13.652991628466498
0,4,2011,495000.0,2.0,0,0,0,13.112313041550829
1,3,2012,100000.0,1.0,0,2013,425,11.512925464970229
0,4,2012,25000.0,1.0,1,0,0,10.126631103850338
0,4,2007,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2012,100000.0,2.0,1,0,0,11.512925464970229
0,4,2012,220000.0,2.0,1,0,0,12.301382825334498
0,4,2010,50000.0,1.0,0,0,0,10.819778284410283
0,4,2011,75000.0,2.0,1,0,0,11.225243392518449
0,4,2012,530000.0,1.0,0,0,0,13.180632285528304
0,4,2011,100000.0,2.0,1,0,0,11.512925464970229
0,4,2012,77442.0,1.0,0,0,0,11.257284548063245
0,4,2010,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2009,511325.0,2.0,1,0,0,13.144760674846369
0,4,2012,2400000.0,3.0,0,0,0,14.690979295318174
0,4,2011,1210000.0,2.0,0,0,0,14.006130917572923
0,4,2007,11180000.0,1.0,0,0,0,16.229637025691225
0,4,1997,18000000.0,1.0,0,0,0,16.70588231586044
0,4,2000,25000000.0,1.0,0,0,0,17.034386382832476
0,4,2012,1200000.0,1.0,0,0,0,13.997832114758229
0,4,2010,400000.0,1.0,1,0,0,12.89921982609012
0,4,2010,5700000.0,2.0,1,0,0,15.555976732804778
0,4,2012,6235015.0,2.0,0,0,0,15.645691542867237
0,4,2012,307553.0,2.0,0,0,0,12.6364027091004
0,4,2010,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2012,50000.0,1.0,0,0,0,10.819778284410283
0,4,2008,133318.0,2.0,0,0,0,11.800492530809002
0,4,2011,2725000.0,2.0,0,0,0,14.81797898607948
0,4,2011,450000.0,2.0,0,0,0,13.017002861746503
1,3,2001,25500000.0,1.0,0,2012,4054,17.054189010128656
0,4,2002,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2003,29000000.0,1.0,1,0,0,17.182806387950748
0,4,2012,40000.0,1.0,0,0,0,10.596634733096073
0,4,2012,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2012,600000.0,2.0,0,0,0,13.304684934198283
0,4,2012,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2012,3870890.0,1.0,0,0,0,15.168995012726167
0,4,2009,10375000.0,1.0,0,0,0,16.154909624081036
1,2,1999,8630000.0,1.0,1,0,0,15.970755063059611
0,4,2010,50000.0,1.0,1,0,0,10.819778284410283
0,4,2011,870000.0,1.0,0,0,0,13.676248490630767
1,2,2007,13600000.0,2.0,0,0,0,16.42558035070628
0,4,2010,882121.0,1.0,0,0,0,13.690084513788104
0,4,2012,1666777.0,1.0,0,0,0,14.32640237953914
0,4,2010,153453.0,1.0,0,0,0,11.941149610198908
0,4,2008,5000000.0,1.0,1,0,0,15.424948470398377
0,4,2011,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2013,150000.0,1.0,0,0,0,11.918390573078392
0,4,2011,50000.0,2.0,0,0,0,10.819778284410283
0,4,2012,24634.0,1.0,0,0,0,10.11188288150143
0,4,2012,400000.0,2.0,0,0,0,12.89921982609012
0,4,2012,4300000.0,3.0,0,0,0,15.27412558066379
0,4,2012,20000.0,1.0,1,0,0,9.903487552536127
0,4,2012,150000.0,1.0,0,0,0,11.918390573078392
0,4,2012,8600000.0,1.0,0,0,0,15.967272761223736
0,4,2007,150000.0,1.0,0,0,0,11.918390573078392
1,3,2012,10000.0,1.0,0,2013,430,9.210340371976184
0,4,2011,576457.0,1.0,0,0,0,13.264656027878202
0,4,2012,1100000.0,3.0,0,0,0,13.9108207377686
0,4,2007,3999899.0,1.0,0,0,0,15.201779668765376
0,4,2011,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2012,2800000.0,1.0,1,0,0,14.845129975145433
0,4,2012,5800000.0,3.0,0,0,0,15.573368475516649
1,3,2011,500000.0,1.0,0,2013,609,13.122363377404328
1,3,2008,100000.0,1.0,0,2010,489,11.512925464970229
0,4,2008,150000.0,1.0,0,0,0,11.918390573078392
0,4,1997,861815.0,1.0,0,0,0,13.666795909442897
0,4,2009,140000.0,1.0,0,0,0,11.84939770159144
0,4,2012,310000.0,2.0,0,0,0,12.644327576461327
0,4,1999,17700000.0,1.0,0,0,0,16.689075197544057
0,4,2008,10000000.0,2.0,0,0,0,16.11809565095832
0,4,2011,300000.0,1.0,1,0,0,12.611537753638338
0,4,2011,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2010,3500000.0,1.0,0,0,0,15.068273526459642
0,4,2012,1400000.0,2.0,1,0,0,14.151982794585487
0,4,2009,16000.0,1.0,0,0,0,9.680344001221918
1,3,2012,100000.0,1.0,1,2013,397,11.512925464970229
0,4,2011,319713.0,1.0,0,0,0,12.675178997342886
0,4,2005,2500000.0,1.0,0,0,0,14.73180128983843
0,4,2012,2500000.0,2.0,0,0,0,14.73180128983843
0,4,2007,16350000.0,1.0,1,0,0,16.609738455307536
0,4,2004,12000000.0,1.0,0,0,0,16.300417207752275
0,4,2012,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2012,112500.0,1.0,0,0,0,11.630708500626612
0,4,2012,10800000.0,3.0,1,0,0,16.195056692094447
1,3,2012,118000.0,1.0,0,2013,160,11.6784399034478
1,2,2012,2600000.0,1.0,1,0,0,14.77102200299171
0,4,2010,3500000.0,2.0,1,0,0,15.068273526459642
0,4,2011,20000.0,1.0,0,0,0,9.903487552536127
0,4,2007,750000.0,1.0,0,0,0,13.527828485512494
1,2,2005,4940000.0,1.0,1,0,0,15.412875889164106
0,4,2011,5200000.0,2.0,1,0,0,15.464169183551656
0,4,2012,7650000.0,2.0,1,0,0,15.85021620580272
0,4,2012,3050000.0,1.0,1,0,0,14.930652148583594
0,4,2001,9500000.0,1.0,0,0,0,16.06680235657077
0,4,2007,558288.0,1.0,0,0,0,13.23263023724693
0,4,2012,15000000.0,3.0,0,0,0,16.523560759066484
0,4,2007,100000.0,1.0,0,0,0,11.512925464970229
1,2,2006,14500000.0,3.0,0,0,0,16.489659207390805
0,4,2012,3453954.0,1.0,0,0,0,15.055030219707778
0,4,2012,15500.0,1.0,0,0,0,9.64859530290734
0,4,2011,437500.0,2.0,0,0,0,12.988831984779804
0,4,2011,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2012,90000.0,2.0,0,0,0,11.407564949312402
0,4,2012,375000.0,1.0,0,0,0,12.834681304952548
0,4,2006,4250000.0,1.0,1,0,0,15.2624295409006
0,4,2011,1016000.0,1.0,0,0,0,13.831383907120564
0,4,2012,15000.0,1.0,0,0,0,9.615805480084347
0,4,2011,3300000.0,1.0,0,0,0,15.009433026436708
0,4,1999,1400000.0,1.0,0,0,0,14.151982794585487
0,4,2007,250000.0,1.0,0,0,0,12.429216196844385
0,4,2012,24522872.0,1.0,0,0,0,17.01511679104762
1,3,2004,2000000.0,2.0,0,2012,2921,14.50865773852422
0,4,2008,346482.0,1.0,0,0,0,12.7555861482108
0,4,2002,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2012,51756.0,1.0,0,0,0,10.854295646435844
0,4,2011,400000.0,1.0,0,0,0,12.89921982609012
0,4,2012,2118000.0,1.0,0,0,0,14.56598280514349
0,4,2012,4750000.0,1.0,0,0,0,15.373655176010825
0,4,2012,1200000.0,2.0,0,0,0,13.997832114758229
0,4,2011,643300.0,1.0,1,0,0,13.374366457399091
1,3,2005,12170000.0,2.0,1,2012,2602,16.31448446496371
0,4,2006,3200000.0,1.0,0,0,0,14.978661367769956
0,4,2012,25000.0,1.0,1,0,0,10.126631103850338
0,4,2010,210000.0,2.0,0,0,0,12.254862809699606
0,4,2011,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2009,1800000.0,2.0,0,0,0,14.403297222866392
1,2,2011,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2012,700000.0,1.0,0,0,0,13.458835614025542
0,4,2011,300000.0,1.0,0,0,0,12.611537753638338
0,4,2007,750000.0,1.0,0,0,0,13.527828485512494
0,4,2012,3000000.0,1.0,1,0,0,14.914122846632385
0,4,2012,1195000.0,2.0,1,0,0,13.993656743347747
0,4,2008,1900000.0,1.0,0,0,0,14.457364444136669
0,4,2011,288160.0,1.0,0,0,0,12.571271160409784
1,3,2012,16000.0,1.0,0,2013,480,9.680344001221918
0,4,2012,359245.0,1.0,0,0,0,12.791759885959936
0,4,2003,2500000.0,4.0,0,0,0,14.73180128983843
0,4,1998,3200000.0,1.0,0,0,0,14.978661367769956
0,4,2011,75000.0,1.0,0,0,0,11.225243392518449
0,4,2012,1500000.0,2.0,1,0,0,14.22097566607244
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2011,20000.0,1.0,0,0,0,9.903487552536127
0,4,2009,10350001.0,1.0,0,0,0,16.152497174294005
0,4,2011,12750000.0,1.0,1,0,0,16.36104182956871
0,4,2012,15000.0,1.0,1,0,0,9.615805480084347
1,2,2012,3500000.0,2.0,1,0,0,15.068273526459642
0,4,2012,1000000.0,2.0,0,0,0,13.815510557964274
1,2,2006,118000.0,3.0,0,0,0,11.6784399034478
0,4,1998,6250000.0,1.0,0,0,0,15.648092021712584
0,4,2011,20000.0,1.0,0,0,0,9.903487552536127
0,4,2003,1600000.0,1.0,0,0,0,14.28551418721001
0,4,2011,660000.0,1.0,0,0,0,13.399995114002609
0,4,2002,1800000.0,1.0,0,0,0,14.403297222866392
0,4,2010,6250000.0,2.0,1,0,0,15.648092021712584
1,3,2007,325000.0,1.0,1,2009,852,12.691580461311874
0,4,2011,12800000.0,2.0,1,0,0,16.364955728889846
0,4,2006,2800000.0,2.0,0,0,0,14.845129975145433
0,4,2012,1530625.0,1.0,0,0,0,14.24118670668857
0,4,1998,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2002,20500000.0,1.0,0,0,0,16.835935444108635
0,4,2007,700000.0,1.0,0,0,0,13.458835614025542
1,3,2005,14200000.0,1.0,1,2011,2388,16.46875252257149
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2005,20000000.0,2.0,0,0,0,16.811242831518264
0,4,2012,2250000.0,1.0,1,0,0,14.626440774180605
0,4,2011,3100000.0,1.0,1,0,0,14.946912669455374
0,4,2012,23600000.0,3.0,1,0,0,16.97675726999584
0,4,2012,20000.0,1.0,0,0,0,9.903487552536127
0,4,2011,78500.0,1.0,1,0,0,11.2708539037705
0,4,2012,4500.0,1.0,0,0,0,8.411832675758411
0,4,2008,13600000.0,2.0,0,0,0,16.42558035070628
0,4,2012,2300000.0,1.0,0,0,0,14.648419680899378
0,4,2011,47168.0,1.0,0,0,0,10.761470975549008
0,4,2012,3000000.0,2.0,1,0,0,14.914122846632385
0,4,2011,5100000.0,2.0,1,0,0,15.444751097694557
0,4,2011,1500000.0,1.0,1,0,0,14.22097566607244
1,3,2011,600000.0,1.0,0,2013,564,13.304684934198283
1,2,2000,10000000.0,1.0,1,0,0,16.11809565095832
0,4,2012,250000.0,1.0,0,0,0,12.429216196844385
0,4,2012,942000.0,1.0,0,0,0,13.7557605535585
0,4,2001,7000000.0,1.0,1,0,0,15.761420707019589
0,4,2011,4410000.0,1.0,0,0,0,15.299385247423029
0,4,2012,230000.0,1.0,0,0,0,12.345834587905332
0,4,2011,385000.0,1.0,0,0,0,12.86099861326992
0,4,2010,3500000.0,1.0,0,0,0,15.068273526459642
0,4,2011,14000000.0,1.0,0,0,0,16.454567887579532
0,4,2010,2700000.0,1.0,0,0,0,14.808762330974558
0,4,2012,742740.0,1.0,0,0,0,13.518101329753913
0,4,2007,3291950.0,1.0,1,0,0,15.006990652328396
0,4,2012,50000.0,1.0,0,0,0,10.819778284410283
0,4,2011,3100000.0,3.0,0,0,0,14.946912669455374
0,4,2010,2250000.0,2.0,0,0,0,14.626440774180605
0,4,2012,2920985.0,1.0,1,0,0,14.887431446129032
0,4,2011,1250000.0,2.0,1,0,0,14.038654109278484
0,4,2012,2520000.0,2.0,1,0,0,14.739769459487606
0,4,2008,4250000.0,2.0,0,0,0,15.2624295409006
0,4,2012,11097772.0,1.0,0,0,0,16.22225492541474
0,4,2012,1400000.0,2.0,0,0,0,14.151982794585487
0,4,2011,18878570.0,1.0,0,0,0,16.75353797428767
0,4,2012,1250000.0,1.0,0,0,0,14.038654109278484
0,4,2012,3000000.0,2.0,0,0,0,14.914122846632385
0,4,2011,680000.0,1.0,0,0,0,13.42984807715229
0,4,2008,5300000.0,1.0,0,0,0,15.483217378522353
0,4,2012,1300000.0,1.0,0,0,0,14.077874822431763
0,4,2011,900000.0,1.0,0,0,0,13.710150042306449
0,4,2007,4350000.0,1.0,0,0,0,15.285686403064869
0,4,2009,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2011,1000000.0,2.0,1,0,0,13.815510557964274
0,4,2011,25000.0,1.0,0,0,0,10.126631103850338
0,4,2011,3000000.0,2.0,0,0,0,14.914122846632385
0,4,2012,1218771.0,2.0,0,0,0,14.013353531914976
0,4,2011,25000.0,1.0,0,0,0,10.126631103850338
0,4,2011,1200000.0,2.0,1,0,0,13.997832114758229
0,4,2012,1125000.0,1.0,0,0,0,13.933293593620656
0,4,2012,3000000.0,1.0,1,0,0,14.914122846632385
0,4,2012,80000.0,1.0,0,0,0,11.289781913656018
0,4,2012,6500000.0,2.0,1,0,0,15.687312734865866
0,4,1906,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2012,200000.0,1.0,1,0,0,12.206072645530174
0,4,2011,5400000.0,1.0,1,0,0,15.501909511534503
0,4,2012,125000.0,1.0,0,0,0,11.736069016284436
0,4,2011,2500000.0,1.0,0,0,0,14.73180128983843
0,4,2011,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2012,120000.0,1.0,0,0,0,11.695247021764184
0,4,2011,594400.0,1.0,0,0,0,13.295307772385687
0,4,2011,443000.0,1.0,0,0,0,13.001325049027272
0,4,2010,263500.0,1.0,0,0,0,12.481808646963554
0,4,2011,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2011,600003.0,1.0,0,0,0,13.304689934185784
0,4,2011,678080.0,1.0,0,0,0,13.427020554062072
0,4,2005,840934.0,1.0,0,0,0,13.642268457873149
0,4,2011,11000000.0,1.0,1,0,0,16.213405830762646
0,4,2012,9400000.0,2.0,0,0,0,16.056220247240233
0,4,2010,3900000.0,2.0,1,0,0,15.176487111099874
0,4,2008,50000.0,1.0,0,0,0,10.819778284410283
1,3,2008,50000.0,1.0,0,2011,1366,10.819778284410283
0,4,2012,4608000.0,1.0,0,0,0,15.343304481357864
0,4,2009,3750000.0,1.0,0,0,0,15.137266397946592
0,4,2012,1400000.0,1.0,0,0,0,14.151982794585487
0,4,2011,3429659.0,2.0,1,0,0,15.047971397290311
1,3,2012,211002.0,1.0,0,2013,577,12.259622891086266
0,4,2011,888888.0,1.0,1,0,0,13.697726522307391
1,3,2011,50000.0,1.0,0,2013,882,10.819778284410283
0,4,2011,1250000.0,1.0,0,0,0,14.038654109278484
0,4,2012,1620000.0,1.0,0,0,0,14.297936707208567
0,4,2008,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2012,39013.0,2.0,0,0,0,10.571650202901903
0,4,2011,50000.0,1.0,1,0,0,10.819778284410283
0,4,2010,75000.0,1.0,0,0,0,11.225243392518449
0,4,2012,40000.0,1.0,0,0,0,10.596634733096073
0,4,2012,7200000.0,3.0,0,0,0,15.789591583986285
0,4,2012,3017000.0,2.0,1,0,0,14.9197735181412
0,4,2011,715000.0,1.0,0,0,0,13.480037821676143
0,4,2010,20000.0,1.0,0,0,0,9.903487552536127
0,4,2008,205000.0,1.0,0,0,0,12.230765258120543
0,4,2012,3485000.0,2.0,0,0,0,15.06397860217676
1,2,2000,27000000.0,1.0,1,0,0,17.111347423968603
0,4,2012,4000000.0,2.0,0,0,0,15.201804919084164
0,4,2011,650000.0,1.0,0,0,0,13.38472764187182
0,4,2011,329696.0,1.0,0,0,0,12.705926296744794
0,4,2012,1800000.0,2.0,0,0,0,14.403297222866392
0,4,2012,650000.0,2.0,0,0,0,13.38472764187182
0,4,2011,384388.0,1.0,0,0,0,12.859407738109208
0,4,2012,131780.0,1.0,0,0,0,11.788889144467811
0,4,2012,40000.0,1.0,0,0,0,10.596634733096073
0,4,2009,100000.0,1.0,0,0,0,11.512925464970229
0,4,2011,4000000.0,2.0,1,0,0,15.201804919084164
0,4,2011,3700000.0,1.0,1,0,0,15.123843377614453
1,3,2012,500000.0,1.0,1,2013,299,13.122363377404328
0,4,2010,160000.0,1.0,0,0,0,11.982929094215963
0,4,2012,4150000.0,1.0,1,0,0,15.23861889220688
0,4,2005,12500000.0,1.0,1,0,0,16.34123920227253
0,4,2012,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2012,400000.0,1.0,0,0,0,12.89921982609012
0,4,2012,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2011,80000.0,1.0,0,0,0,11.289781913656018
0,4,2011,25000.0,2.0,0,0,0,10.126631103850338
0,4,2004,7000000.0,4.0,0,0,0,15.761420707019589
0,4,2012,2500000.0,1.0,1,0,0,14.73180128983843
0,4,2011,200000.0,1.0,0,0,0,12.206072645530174
0,4,2007,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2011,15500000.0,2.0,1,0,0,16.556350581889475
0,4,2009,1300000.0,1.0,0,0,0,14.077874822431763
0,4,2011,12500000.0,2.0,1,0,0,16.34123920227253
0,4,2011,11600000.0,2.0,0,0,0,16.266515656076592
0,4,2011,20000000.0,2.0,0,0,0,16.811242831518264
0,4,2012,110000.0,1.0,0,0,0,11.608235644774552
0,4,2012,19299.0,1.0,0,0,0,9.86780856007911
0,4,2008,1000000.0,1.0,0,0,0,13.815510557964274
1,2,2011,1280000.0,2.0,1,0,0,14.0623706358958
0,4,2012,1200000.0,2.0,1,0,0,13.997832114758229
0,4,2010,3861159.0,2.0,1,0,0,15.16647795543964
0,4,2011,1312476.0,1.0,0,0,0,14.087425987566444
0,4,2011,5791106.0,2.0,1,0,0,15.571833850305644
0,4,1998,8000000.0,1.0,0,0,0,15.89495209964411
0,4,2011,2600000.0,1.0,0,0,0,14.77102200299171
1,3,2003,5700000.0,2.0,0,2013,3696,15.555976732804778
0,4,2011,1000.0,1.0,0,0,0,6.907755278982137
0,4,2006,949606.0,1.0,0,0,0,13.763802440707508
0,4,2011,500000.0,2.0,0,0,0,13.122363377404328
0,4,2010,160000.0,1.0,0,0,0,11.982929094215963
0,4,2011,175000.0,1.0,0,0,0,12.072541252905651
0,4,2006,90000.0,1.0,0,0,0,11.407564949312402
0,4,2012,20000.0,1.0,0,0,0,9.903487552536127
0,4,2012,560000.0,2.0,0,0,0,13.235692062711331
0,4,2010,7000000.0,1.0,1,0,0,15.761420707019589
0,4,2003,2056426.0,1.0,0,0,0,14.53648008253814
0,4,2011,2000000.0,2.0,0,0,0,14.50865773852422
0,4,2008,390902.0,1.0,0,0,0,12.876212168166012
1,2,2007,500000.0,2.0,1,0,0,13.122363377404328
0,4,2005,6000000.0,3.0,0,0,0,15.60727002719233
0,4,2012,18500000.0,5.0,1,0,0,16.733281290048552
0,4,2011,600000.0,1.0,0,0,0,13.304684934198283
0,4,2010,6300000.0,1.0,0,0,0,15.65606019136176
0,4,2010,100000.0,1.0,1,0,0,11.512925464970229
0,4,2012,1000000.0,2.0,1,0,0,13.815510557964274
1,3,2012,20118.0,1.0,0,2013,323,9.909370215694285
0,4,2010,1500000.0,1.0,0,0,0,14.22097566607244
1,3,2012,1000000.0,1.0,1,2013,517,13.815510557964274
1,2,2006,9650000.0,3.0,0,0,0,16.082468473315167
0,4,2011,250000.0,3.0,0,0,0,12.429216196844385
0,4,2001,4250000.0,1.0,0,0,0,15.2624295409006
0,4,2012,25000.0,2.0,0,0,0,10.126631103850338
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2009,10200000.0,1.0,1,0,0,16.1378982782545
1,2,1994,7000000.0,2.0,1,0,0,15.761420707019589
0,4,2011,4500000.0,1.0,1,0,0,15.319587954740548
0,4,2009,7000000.0,1.0,0,0,0,15.761420707019589
0,4,2009,17000000.0,1.0,0,0,0,16.64872390202049
0,4,2012,65000.0,1.0,0,0,0,11.082142548877776
0,4,2010,1650000.0,2.0,1,0,0,14.316285845876765
0,4,2011,1200000.0,1.0,0,0,0,13.997832114758229
0,4,2012,10000.0,1.0,1,0,0,9.210340371976184
0,4,2012,20000.0,2.0,0,0,0,9.903487552536127
0,4,2011,4700000.0,2.0,1,0,0,15.363073066680286
0,4,2011,500000.0,3.0,0,0,0,13.122363377404328
0,4,2009,1300000.0,1.0,0,0,0,14.077874822431763
