category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,funding_rounds,funding_total_usd,milestones,relationships,top_3_cities,usa_non_usa,ca_non_ca,first_funding_at_year,last_funding_at_year,first_milestone_at_year,last_milestone_at_year,closed_at_year,isClosed,duration_days,log_funding_total_usd
0,4,2011,0,0,1.0,3.0,20900000.0,1.0,6.0,0,1,0,2011,2013,2012,2012,0,0,0,16.855259716935038
0,4,2011,0,0,1.0,1.0,1000000.0,1.0,2.0,0,1,1,2011,2011,2010,2010,0,0,0,13.815510557964274
0,3,2005,0,0,1.0,1.0,1700000.0,1.0,1.0,0,0,0,2007,2007,0,0,2011,1,2541,14.346138809026444
1,4,2010,0,0,1.0,1.0,7000000.0,1.0,3.0,0,1,1,2011,2011,0,0,0,0,0,15.761420707019587
0,4,2010,0,0,1.0,3.0,3030712.0,1.0,3.0,1,1,0,2011,2013,0,0,0,0,0,14.924308133379604
1,2,2004,0,0,1.0,1.0,18000000.0,1.0,3.0,0,1,1,2006,2006,0,0,0,1,0,16.70588231586044
1,4,2011,0,0,1.0,2.0,18000.0,2.0,5.0,0,1,0,2011,2012,2012,2013,0,0,0,9.798127036878302
0,4,2010,0,0,1.0,3.0,2125000.0,2.0,3.0,0,1,0,2011,2013,2011,2012,0,0,0,14.569282360340654
1,2,2005,0,0,1.0,2.0,8500000.0,3.0,8.0,0,1,1,2005,2007,2010,2011,0,1,0,15.955576721460545
0,4,2008,0,0,1.0,1.0,6000000.0,2.0,2.0,1,1,1,2008,2008,2008,2009,0,0,0,15.60727002719233
0,4,2008,0,0,1.0,2.0,2000000.0,1.0,21.0,1,1,0,2008,2011,0,0,0,0,0,14.508657738524219
1,4,2006,0,0,1.0,1.0,5500000.0,1.0,6.0,1,1,1,2007,2007,2007,2007,0,0,0,15.520258650202699
1,2,1997,0,0,1.0,1.0,8400000.0,1.0,13.0,0,1,1,2005,2005,2009,2009,0,1,0,15.943742263813542
0,4,2008,0,0,1.0,1.0,150000.0,1.0,3.0,0,1,1,2008,2008,0,0,0,0,0,11.918390573078392
0,4,2000,0,0,1.0,1.0,175000.0,1.0,4.0,0,1,0,2011,2011,0,0,0,0,0,12.072541252905651
0,4,2011,0,0,1.0,2.0,1100000.0,3.0,2.0,0,0,0,2012,2013,2011,2013,0,0,0,13.9108207377686
0,4,2010,0,0,1.0,1.0,512000.0,1.0,3.0,0,0,0,2010,2010,2010,2010,0,0,0,13.146079904021645
0,4,2006,0,0,1.0,1.0,1500000.0,1.0,5.0,0,1,0,2010,2010,2011,2011,0,0,0,14.22097566607244
0,3,2005,0,0,1.0,1.0,4000000.0,4.0,1.0,0,0,0,2007,2007,2009,2011,2011,1,2149,15.201804919084164
0,3,2007,0,0,1.0,2.0,12000000.0,1.0,5.0,0,1,0,2007,2007,2009,2009,2013,1,2011,16.300417207752275
0,1,1989,0,0,1.0,1.0,4500000.0,2.0,8.0,0,1,1,2012,2012,2009,2010,0,0,0,15.319587954740548
0,4,2011,0,0,1.0,1.0,40000.0,1.0,3.0,0,0,0,2011,2011,0,0,0,0,0,10.596634733096073
0,4,2010,0,0,1.0,2.0,6600000.0,2.0,30.0,0,0,0,2007,2011,2012,2013,0,0,0,15.702580206996654
0,2,2007,0,0,1.0,1.0,300000.0,4.0,3.0,0,1,1,2007,2007,2007,2013,0,1,0,12.611537753638338
1,4,2007,0,0,1.0,1.0,250000.0,1.0,7.0,1,1,1,2007,2007,2011,2011,0,0,0,12.429216196844383
0,2,2004,0,0,1.0,1.0,7660000.0,3.0,5.0,0,1,1,2006,2006,2008,2013,0,1,0,15.851522541716774
1,4,2005,0,0,1.0,2.0,4180000.0,1.0,2.0,0,1,0,2008,2011,2008,2008,0,0,0,15.24582180450094
0,4,2008,0,0,1.0,1.0,250000.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,12.429216196844383
0,4,2007,0,0,1.0,3.0,21000000.0,3.0,5.0,1,1,1,2008,2012,2008,2012,0,0,0,16.860032995687696
1,4,2005,0,0,1.0,1.0,350000.0,1.0,3.0,0,1,0,2006,2006,0,0,0,0,0,12.765688433465597
0,4,2009,0,0,1.0,1.0,1170000.0,2.0,2.0,0,1,0,2009,2009,2010,2012,0,0,0,13.972514306773938
0,4,2007,0,0,1.0,1.0,90000.0,1.0,1.0,0,0,0,2007,2007,0,0,0,0,0,11.407564949312402
0,3,2005,0,0,1.0,2.0,7350000.0,3.0,8.0,1,1,0,2006,2008,2006,2009,2010,1,1789,15.81021087118902
0,4,2009,0,0,1.0,2.0,7900000.0,2.0,12.0,1,1,1,2010,2012,2012,2013,0,0,0,15.88237331743725
0,4,2008,0,0,1.0,2.0,12600000.0,1.0,3.0,0,1,0,2008,2010,0,0,0,0,0,16.349207371921707
1,4,2004,0,0,1.0,1.0,5000000.0,1.0,4.0,0,1,1,2012,2012,2009,2009,0,0,0,15.424948470398375
0,2,2007,0,0,1.0,3.0,16898621.0,1.0,2.0,0,1,0,2007,2012,2007,2007,0,1,0,16.642742578930896
0,4,2007,0,0,1.0,2.0,7100000.0,2.0,20.0,1,1,1,2010,2011,2011,2012,0,0,0,15.775605342011543
0,2,2005,0,0,1.0,1.0,200000.0,2.0,2.0,1,1,1,2007,2007,2007,2013,0,1,0,12.206072645530174
1,2,2008,0,0,1.0,1.0,3200000.0,3.0,5.0,1,1,1,2008,2008,2009,2011,0,1,0,14.978661367769956
1,4,1999,0,0,1.0,1.0,1000000.0,1.0,7.0,0,0,0,2000,2000,0,0,0,0,0,13.815510557964274
1,4,2011,0,0,1.0,2.0,9000000.0,2.0,5.0,0,1,0,2011,2013,2012,2013,0,0,0,16.012735135300492
0,4,2010,0,0,1.0,1.0,75000.0,1.0,3.0,0,0,0,2010,2010,2010,2010,0,0,0,11.225243392518447
0,3,2007,0,0,1.0,1.0,4300000.0,3.0,4.0,0,1,1,2008,2008,2008,2011,2009,1,884,15.27412558066379
0,4,2007,2012,2012,1.0,1.0,4300000.0,2.0,7.0,0,0,0,2012,2012,2011,2013,0,0,0,15.27412558066379
0,4,2004,0,0,1.0,3.0,21100000.0,2.0,8.0,0,1,0,2007,2013,2010,2011,0,0,0,16.864783598446294
1,4,2010,0,0,1.0,1.0,102372.0,1.0,1.0,0,0,0,2011,2011,2010,2010,0,0,0,11.536368516696696
0,3,2007,0,0,1.0,1.0,50000.0,2.0,7.0,1,1,1,2008,2008,2007,2008,2012,1,1605,10.819778284410283
0,4,2008,0,0,1.0,3.0,26400000.0,2.0,1.0,0,1,1,2008,2012,2010,2012,0,0,0,17.088874568116545
0,4,2011,0,0,1.0,2.0,1175000.0,3.0,13.0,0,1,0,2011,2012,2013,2013,0,0,0,13.976778705560397
1,2,2002,0,0,1.0,2.0,9000000.0,1.0,5.0,0,1,1,2008,2010,2008,2008,0,1,0,16.012735135300492
1,3,2007,0,0,1.0,2.0,941288.0,3.0,4.0,0,0,0,2008,2009,2007,2011,2010,1,1256,13.755004429127268
1,4,2008,0,0,1.0,3.0,1000000.0,2.0,11.0,0,0,0,2012,2012,2013,2013,0,0,0,13.815510557964274
1,4,2008,0,0,1.0,2.0,74996.0,2.0,8.0,0,1,0,2008,2010,2008,2009,0,0,0,11.225190057762841
1,2,2003,0,0,1.0,3.0,22000000.0,1.0,5.0,0,1,1,2005,2008,2008,2008,0,1,0,16.90655301132259
0,4,2008,0,0,1.0,1.0,700000.0,2.0,3.0,0,1,0,2008,2008,2010,2010,0,0,0,13.458835614025542
0,4,2002,0,0,1.0,2.0,2500000.0,1.0,1.0,0,1,1,2002,2004,2002,2002,0,0,0,14.73180128983843
0,4,2008,0,0,1.0,2.0,5999999.0,3.0,4.0,0,1,0,2011,2011,2011,2013,0,0,0,15.607269860525648
0,4,2006,0,0,1.0,1.0,1000000.0,2.0,6.0,0,1,0,0,0,2008,2010,0,0,0,13.815510557964274
1,3,2007,0,0,1.0,1.0,450000.0,1.0,2.0,0,1,1,2007,2007,0,0,2008,1,463,13.017002861746503
0,4,2011,0,0,1.0,2.0,8700000.0,3.0,11.0,1,1,1,2012,2013,2012,2013,0,0,0,15.978833583624812
0,4,2011,0,0,1.0,2.0,14000000.0,2.0,8.0,0,0,0,2012,2013,2012,2013,0,0,0,16.454567887579532
0,4,2008,0,0,1.0,2.0,522000.0,1.0,3.0,0,1,0,2011,2011,2013,2013,0,0,0,13.165422866864775
0,4,2005,0,0,1.0,2.0,22500000.0,4.0,4.0,0,1,0,2008,2008,2006,2011,0,0,0,16.929025867174648
0,3,2011,0,0,1.0,1.0,100000.0,1.0,3.0,0,0,0,2011,2011,0,0,2011,1,70,11.512925464970229
1,4,1999,0,0,1.0,2.0,11220000.0,3.0,6.0,0,0,0,2006,2011,2010,2012,0,0,0,16.233208458058826
0,4,2011,0,0,1.0,2.0,7500000.0,1.0,23.0,0,1,1,2012,2013,2013,2013,0,0,0,15.830413578506539
0,2,2006,0,0,1.0,3.0,3500000.0,6.0,8.0,0,1,0,2007,2009,2008,2012,0,1,0,15.068273526459642
0,4,2009,0,0,1.0,1.0,80000.0,1.0,3.0,0,0,0,2011,2011,0,0,0,0,0,11.289781913656018
0,4,2012,0,0,1.0,1.0,1250000.0,1.0,6.0,0,1,0,2013,2013,2013,2013,0,0,0,14.038654109278484
1,4,2003,0,0,1.0,1.0,5000000.0,1.0,1.0,0,0,0,2007,2007,0,0,0,0,0,15.424948470398375
0,2,1999,0,0,1.0,1.0,20000000.0,1.0,7.0,0,1,0,2006,2006,0,0,0,1,0,16.811242831518264
0,2,2011,0,0,1.0,2.0,3000000.0,2.0,5.0,1,1,0,2011,2012,2011,2012,0,1,0,14.914122846632385
0,2,2011,0,0,1.0,1.0,500000.0,2.0,7.0,0,1,0,2012,2012,2012,2012,0,1,0,13.122363377404328
0,4,2007,0,0,1.0,1.0,10000000.0,1.0,3.0,0,1,1,2011,2011,0,0,0,0,0,16.11809565095832
0,4,2006,0,0,1.0,1.0,10917805.0,2.0,13.0,0,1,0,2013,2013,2011,2012,0,0,0,16.205905500750344
0,4,2007,0,0,1.0,3.0,6000000.0,3.0,10.0,0,0,0,2008,2012,2011,2012,0,0,0,15.60727002719233
0,4,2010,0,0,1.0,2.0,2100000.0,3.0,4.0,0,0,0,2011,2012,2011,2013,0,0,0,14.557447902693651
1,4,2006,0,0,1.0,2.0,100000.0,1.0,7.0,0,1,0,2006,2008,0,0,0,0,0,11.512925464970229
0,4,2009,0,0,1.0,1.0,81191.0,1.0,1.0,1,0,0,2009,2009,2009,2009,0,0,0,11.304559682568422
0,4,2009,0,0,1.0,1.0,1080450.0,3.0,3.0,0,0,0,2009,2009,2011,2012,0,0,0,13.892888178985618
0,3,2003,0,0,1.0,1.0,915000.0,1.0,6.0,0,1,0,0,0,2003,2003,2011,1,3072,13.726679344257658
1,2,2005,0,0,1.0,1.0,3700000.0,1.0,1.0,0,1,1,2006,2006,2007,2007,2008,1,1370,15.123843377614453
0,4,2001,0,0,1.0,1.0,15000000.0,1.0,12.0,0,1,0,2005,2005,2005,2005,0,0,0,16.523560759066484
0,4,2010,0,0,1.0,2.0,459938.0,1.0,2.0,0,0,0,2010,2011,2010,2010,0,0,0,13.03884697677259
1,4,2006,0,0,1.0,2.0,3650000.0,2.0,12.0,0,1,0,2007,2008,2011,2013,0,0,0,15.110237725558674
1,3,2011,0,0,1.0,2.0,450000.0,1.0,1.0,0,1,0,2011,2011,2011,2011,2012,1,305,13.017002861746503
1,4,2007,0,0,1.0,1.0,7724807.0,1.0,4.0,0,1,0,2013,2013,2011,2011,0,0,0,15.859947396617212
0,4,2006,0,0,1.0,1.0,2500000.0,5.0,9.0,0,1,1,2008,2008,2008,2011,0,0,0,14.73180128983843
0,4,2007,0,0,1.0,1.0,1600000.0,1.0,2.0,0,0,0,2011,2011,2009,2009,0,0,0,14.28551418721001
0,4,2011,0,0,1.0,1.0,130000.0,1.0,3.0,0,1,0,2011,2011,0,0,0,0,0,11.77528972943772
0,4,2006,0,0,1.0,2.0,12300000.0,2.0,5.0,0,0,0,2007,2009,2009,2011,0,0,0,16.325109820342647
0,3,2007,0,0,1.0,2.0,3750000.0,1.0,2.0,1,1,1,2007,2009,2009,2009,2010,1,1147,15.137266397946593
0,4,2008,0,0,1.0,1.0,1000000.0,1.0,3.0,0,1,0,2008,2008,2007,2007,0,0,0,13.815510557964274
0,2,2004,0,0,1.0,2.0,17000000.0,2.0,2.0,0,1,1,2008,2010,2007,2010,0,1,0,16.64872390202049
1,3,2004,0,0,1.0,2.0,6850000.0,2.0,5.0,0,1,1,2004,2007,2007,2008,2008,1,1603,15.739759210238407
0,4,2007,0,0,1.0,1.0,500000.0,3.0,6.0,1,1,1,2012,2012,2007,2010,0,0,0,13.122363377404328
0,4,2007,0,0,1.0,1.0,300000.0,1.0,1.0,0,0,0,2007,2007,2009,2009,0,0,0,12.611537753638338
1,4,1995,0,0,1.0,1.0,15000000.0,3.0,30.0,1,1,1,2005,2005,2010,2012,0,0,0,16.523560759066484
0,4,2006,0,0,1.0,2.0,15700000.0,2.0,6.0,0,1,1,2007,2012,2012,2012,0,0,0,16.569171270318538
1,2,1999,0,0,1.0,3.0,23414268.0,2.0,6.0,1,0,0,2006,2007,2002,2007,0,1,0,16.968856138099582
1,4,2008,0,0,1.0,1.0,736050.0,1.0,1.0,0,0,0,2008,2008,0,0,0,0,0,13.509053330186159
1,2,2007,0,0,1.0,2.0,1000000.0,3.0,3.0,1,1,1,2006,2007,2006,2012,0,1,0,13.815510557964274
0,3,2006,0,0,1.0,1.0,20000.0,1.0,2.0,0,1,1,2008,2008,0,0,2011,1,1854,9.903487552536127
0,4,2007,0,0,1.0,1.0,500000.0,1.0,2.0,0,1,1,2007,2007,0,0,0,0,0,13.122363377404328
0,4,2006,0,0,1.0,2.0,4219300.0,1.0,4.0,0,0,0,2009,2012,0,0,0,0,0,15.255179795475868
0,4,2002,0,0,1.0,1.0,124691.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,11.733593955847798
0,4,2008,0,0,1.0,2.0,19940193.0,1.0,3.0,1,0,0,2011,2013,0,0,0,0,0,16.808248001488238
1,2,2003,0,0,1.0,1.0,2000000.0,1.0,2.0,0,1,1,2006,2006,2004,2004,0,1,0,14.508657738524219
0,4,2010,0,0,1.0,1.0,50000.0,1.0,2.0,0,1,0,2011,2011,2013,2013,0,0,0,10.819778284410283
1,4,2007,0,0,1.0,2.0,3000000.0,3.0,12.0,1,1,1,2008,2010,2008,2010,0,0,0,14.914122846632385
0,4,2010,0,0,1.0,1.0,507080.0,1.0,3.0,0,0,0,2011,2011,2013,2013,0,0,0,13.136424061052663
0,4,2008,0,0,1.0,3.0,28000000.0,2.0,18.0,1,1,0,2010,2013,2013,2013,0,0,0,17.14771506813948
1,4,2012,0,0,1.0,1.0,35000.0,1.0,3.0,1,1,0,2011,2011,2011,2011,0,0,0,10.46310334047155
0,4,2011,0,0,1.0,1.0,32370.0,1.0,2.0,0,0,0,2011,2011,0,0,0,0,0,10.38498734692029
0,4,2007,0,0,1.0,1.0,200000.0,1.0,2.0,0,1,0,2007,2007,0,0,0,0,0,12.206072645530174
0,4,2005,0,0,1.0,1.0,10000000.0,1.0,13.0,0,1,0,2007,2007,0,0,0,0,0,16.11809565095832
0,4,2009,0,0,1.0,1.0,250000.0,2.0,2.0,0,1,0,2009,2009,2009,2012,0,0,0,12.429216196844383
0,4,2007,0,0,1.0,3.0,10100000.0,2.0,6.0,0,0,0,2007,2010,2011,2013,0,0,0,16.12804598181149
1,4,2004,0,0,1.0,3.0,27750000.0,3.0,13.0,0,1,1,2005,2011,2007,2012,0,0,0,17.138746398156716
0,3,2006,0,0,1.0,3.0,11015719.0,4.0,27.0,1,1,1,2006,2010,2011,2013,2013,1,2704,16.214833810713795
0,4,2007,0,0,1.0,2.0,8500000.0,2.0,11.0,0,1,0,2010,2012,2008,2013,0,0,0,15.955576721460545
0,2,2003,0,0,1.0,2.0,11600000.0,3.0,13.0,0,1,0,2003,2006,2009,2012,0,1,0,16.266515656076592
0,4,2008,0,0,1.0,1.0,4500000.0,1.0,3.0,0,0,0,2010,2010,0,0,0,0,0,15.319587954740548
0,4,2008,0,0,1.0,2.0,1300000.0,1.0,2.0,1,0,0,2008,2009,0,0,0,0,0,14.077874822431765
1,4,2006,0,0,1.0,1.0,3638201.0,1.0,6.0,0,1,1,2010,2010,0,0,0,0,0,15.10699988667141
0,2,2009,0,0,1.0,2.0,5686383.0,3.0,9.0,1,1,0,2010,2012,2010,2013,0,1,0,15.553584927348805
0,4,2006,0,0,1.0,1.0,2920000.0,3.0,4.0,0,0,0,2010,2010,2010,2013,0,0,0,14.887094174244465
0,4,2001,0,0,1.0,1.0,2524025.0,1.0,5.0,0,0,0,2007,2007,0,0,0,0,0,14.741365407507024
1,4,2007,0,0,1.0,1.0,1000000.0,1.0,5.0,0,0,0,2008,2008,0,0,0,0,0,13.815510557964274
0,4,2006,0,0,1.0,2.0,1500000.0,2.0,5.0,0,1,1,2007,2010,2012,2012,0,0,0,14.22097566607244
0,4,2004,0,0,1.0,1.0,139051.0,1.0,3.0,1,1,0,2011,2011,2004,2004,0,0,0,11.842596051293928
1,2,1999,0,0,1.0,1.0,15000000.0,1.0,4.0,0,1,1,2005,2005,2005,2005,0,1,0,16.523560759066484
0,4,2010,0,0,1.0,1.0,13000000.0,1.0,2.0,0,0,0,2011,2011,0,0,0,0,0,16.38045991542581
1,4,2007,0,0,1.0,3.0,3900000.0,2.0,7.0,0,1,1,2007,2009,2009,2012,0,0,0,15.176487111099874
0,4,2010,0,0,1.0,1.0,1000000.0,1.0,3.0,0,0,0,2012,2012,2012,2012,0,0,0,13.815510557964274
0,2,2002,0,0,1.0,2.0,11800000.0,2.0,1.0,0,1,0,2005,2006,2002,2009,0,1,0,16.283610089435893
1,2,2006,0,0,1.0,3.0,9500000.0,2.0,9.0,0,1,1,2007,2010,2006,2011,0,1,0,16.06680235657077
0,3,2005,0,0,1.0,2.0,2192000.0,3.0,10.0,0,1,0,2009,2011,2010,2011,2012,1,2860,14.600324927050043
0,4,2005,0,0,1.0,2.0,8000000.0,4.0,10.0,1,1,1,2007,2008,2004,2013,0,0,0,15.89495209964411
0,2,1999,0,0,1.0,1.0,5500000.0,3.0,10.0,1,1,0,2011,2011,2011,2012,0,1,0,15.520258650202699
1,3,2006,0,0,1.0,1.0,287033.0,7.0,2.0,0,0,0,2006,2006,2006,2013,2008,1,715,12.567352470710166
0,3,2006,0,0,1.0,2.0,630000.0,1.0,4.0,0,0,0,2006,2008,0,0,2009,1,983,13.353475098367715
0,4,2011,0,0,1.0,2.0,11750000.0,2.0,13.0,1,1,0,2011,2011,2012,2013,0,0,0,16.279363798554442
1,4,2011,0,0,1.0,2.0,2500000.0,1.0,3.0,1,1,1,2011,2012,2013,2013,0,0,0,14.73180128983843
1,2,2006,0,0,1.0,1.0,1000000.0,3.0,4.0,0,1,1,2007,2007,2008,2012,0,1,0,13.815510557964274
1,2,2007,0,0,1.0,2.0,24000000.0,2.0,10.0,0,1,1,2008,2009,2010,2013,0,1,0,16.99356438831222
0,4,2011,0,0,1.0,3.0,240000.0,1.0,3.0,0,1,0,2011,2013,2011,2011,0,0,0,12.388394202324129
1,3,2007,0,0,1.0,1.0,712000.0,3.0,2.0,0,0,0,2009,2009,2008,2010,2011,1,1378,13.475833190394113
1,4,2000,0,0,1.0,1.0,12914607.0,1.0,12.0,0,1,0,2011,2011,2012,2012,0,0,0,16.373869554316215
1,4,2007,0,0,1.0,1.0,18380250.0,2.0,5.0,0,0,0,2011,2011,2007,2013,0,0,0,16.726787276540335
0,4,2010,0,0,1.0,1.0,2502039.0,2.0,5.0,1,0,0,2011,2011,2012,2012,0,0,0,14.732616557417485
0,4,2008,0,0,1.0,3.0,27000000.0,3.0,21.0,0,1,1,2009,2012,2013,2013,0,0,0,17.111347423968603
0,3,2008,0,0,1.0,1.0,60000.0,1.0,4.0,0,0,0,2008,2008,0,0,2012,1,1347,11.002099841204238
0,4,2006,0,0,1.0,1.0,640000.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,13.369223455335854
0,4,1996,0,0,1.0,1.0,20000000.0,1.0,6.0,0,0,0,2013,2013,0,0,0,0,0,16.811242831518264
0,4,2008,0,0,1.0,3.0,1400000.0,1.0,2.0,1,1,1,2008,2012,2012,2012,0,0,0,14.151982794585487
0,4,2008,0,0,1.0,2.0,20600000.0,1.0,2.0,0,1,0,2011,2012,2009,2009,0,0,0,16.84080163375981
0,2,2002,0,0,1.0,1.0,4000000.0,1.0,5.0,0,1,0,2006,2006,2008,2008,0,1,0,15.201804919084164
1,1,1994,0,0,1.0,1.0,18000000.0,3.0,23.0,0,1,1,2006,2006,2011,2013,0,0,0,16.70588231586044
1,4,2001,0,0,1.0,1.0,3500000.0,2.0,12.0,0,1,1,2008,2008,2002,2008,0,0,0,15.068273526459642
0,2,2007,0,0,1.0,1.0,600000.0,3.0,5.0,0,1,0,2006,2006,2006,2009,0,1,0,13.304684934198283
1,2,2003,0,0,1.0,2.0,11200000.0,1.0,1.0,0,1,1,2006,2007,0,0,2009,1,2120,16.231424336265324
0,4,2011,0,0,1.0,2.0,161160.0,2.0,2.0,0,0,0,2011,2012,2012,2013,0,0,0,11.990152939305284
0,4,2010,0,0,1.0,1.0,2000000.0,2.0,3.0,1,1,1,2013,2013,2008,2010,0,0,0,14.508657738524219
1,4,2007,0,0,1.0,3.0,15700000.0,2.0,9.0,0,1,1,2008,2009,2011,2011,0,0,0,16.569171270318538
0,4,2010,0,0,1.0,2.0,1170000.0,1.0,3.0,0,0,0,2011,2012,2012,2012,0,0,0,13.972514306773938
1,4,2006,0,0,1.0,2.0,12400000.0,2.0,6.0,0,0,0,2008,2012,2011,2013,0,0,0,16.333207030575267
0,4,2006,0,0,1.0,2.0,1000000.0,1.0,4.0,1,1,1,2007,2008,2008,2008,0,0,0,13.815510557964274
0,4,2010,0,0,1.0,3.0,11300009.0,3.0,5.0,1,1,1,2010,2012,2011,2013,0,0,0,16.24031408014243
0,2,2005,0,0,1.0,3.0,22400000.0,3.0,18.0,0,1,0,2006,2008,2008,2011,0,1,0,16.924571516825267
0,3,2010,0,0,1.0,2.0,167600.0,1.0,1.0,0,0,0,2010,2011,2010,2010,2012,1,909,12.02933546703012
1,2,2005,0,0,1.0,1.0,3450000.0,1.0,3.0,0,1,0,2007,2007,0,0,0,1,0,15.053884789007542
0,4,1999,0,0,1.0,1.0,25000.0,1.0,3.0,0,0,0,2008,2008,2004,2004,0,0,0,10.126631103850338
0,3,2007,0,0,1.0,3.0,1204795.0,2.0,1.0,0,0,0,2007,2008,2008,2010,2012,1,1736,14.001819985952753
1,4,2006,0,0,1.0,1.0,60000.0,1.0,2.0,0,0,0,2006,2006,2010,2010,0,0,0,11.002099841204238
1,4,1999,0,0,1.0,1.0,1500150.0,1.0,2.0,0,1,0,2012,2012,2003,2003,0,0,0,14.221075661072772
0,4,2009,0,0,1.0,1.0,3500000.0,2.0,4.0,0,1,1,2011,2011,2011,2012,0,0,0,15.068273526459642
1,4,2001,0,0,1.0,1.0,14400000.0,1.0,3.0,1,0,0,2008,2008,2011,2011,0,0,0,16.48273876454623
1,4,2009,0,0,1.0,3.0,14255000.0,3.0,13.0,1,1,1,2010,2011,2011,2012,0,0,0,16.47261828032891
1,4,2006,0,0,1.0,2.0,5000000.0,2.0,13.0,0,1,0,2006,2008,2013,2013,0,0,0,15.424948470398375
1,2,2006,0,0,1.0,1.0,6000000.0,3.0,8.0,1,1,1,2006,2006,2006,2010,0,1,0,15.60727002719233
0,3,2007,0,0,1.0,1.0,1300000.0,1.0,7.0,1,1,0,0,0,2012,2012,2010,1,1115,14.077874822431765
1,4,2011,0,0,1.0,3.0,46000.0,2.0,2.0,0,1,0,2011,2012,2011,2011,0,0,0,10.736396675471232
0,4,2006,0,0,1.0,3.0,3469500.0,1.0,3.0,0,1,0,2011,2013,0,0,0,0,0,15.05952104932174
0,2,2003,0,0,1.0,1.0,3100000.0,1.0,6.0,0,1,1,2006,2006,2008,2008,0,1,0,14.946912669455374
0,4,2008,0,0,1.0,2.0,16000000.0,1.0,6.0,0,0,0,2006,2013,2012,2012,0,0,0,16.588099280204055
1,3,2006,0,0,1.0,1.0,50000.0,1.0,2.0,1,1,1,2006,2006,0,0,2006,1,-59,10.819778284410283
1,2,2006,0,0,1.0,2.0,4695100.0,3.0,6.0,0,0,0,2006,2007,2007,2009,0,1,0,15.3620299696522
0,4,2007,0,0,1.0,1.0,1600000.0,1.0,3.0,0,1,0,2007,2007,0,0,0,0,0,14.28551418721001
1,2,2008,0,0,1.0,1.0,350000.0,1.0,2.0,1,1,0,2008,2008,0,0,0,1,0,12.765688433465597
1,3,2004,0,0,1.0,1.0,1500000.0,1.0,4.0,0,1,0,2004,2004,0,0,2011,1,2586,14.22097566607244
1,2,2004,0,0,1.0,1.0,1500000.0,2.0,5.0,1,1,0,2007,2007,2007,2013,0,1,0,14.22097566607244
0,4,2004,0,0,1.0,1.0,3587250.0,1.0,1.0,0,0,0,2008,2008,0,0,0,0,0,15.092896450210652
1,4,1996,0,0,1.0,2.0,17500000.0,1.0,1.0,0,1,0,2005,2007,2006,2006,0,0,0,16.67771143889374
1,4,2007,0,0,1.0,1.0,1000000.0,1.0,2.0,1,1,0,2008,2008,0,0,0,0,0,13.815510557964274
0,4,2005,0,0,1.0,2.0,8150000.0,6.0,5.0,0,0,0,2007,2011,2009,2012,0,0,0,15.913528485217045
1,2,1999,0,0,1.0,1.0,15000000.0,1.0,5.0,0,1,0,2010,2010,2003,2003,0,1,0,16.523560759066484
1,2,1998,0,0,1.0,3.0,15000000.0,1.0,5.0,0,1,0,2004,2006,0,0,0,1,0,16.523560759066484
0,4,2009,0,0,1.0,3.0,10104119.0,2.0,24.0,0,1,1,2009,2012,2013,2013,0,0,0,16.128453720456967
1,4,2001,0,0,1.0,1.0,6500000.0,4.0,5.0,1,1,0,0,0,2008,2012,0,0,0,15.687312734865866
1,3,2005,0,0,1.0,1.0,1200000.0,1.0,3.0,0,0,0,0,0,0,0,2012,1,2337,13.997832114758229
0,4,2001,0,0,1.0,3.0,26830000.0,1.0,14.0,0,1,0,2006,2012,2006,2006,0,0,0,17.105031222401806
0,4,2011,0,0,1.0,2.0,70000.0,1.0,3.0,0,0,0,2011,2013,2013,2013,0,0,0,11.156250521031495
1,4,2000,0,0,1.0,3.0,14603757.0,1.0,8.0,0,1,0,2003,2012,2005,2005,0,0,0,16.49678938234232
1,2,2005,0,0,1.0,1.0,6000000.0,1.0,1.0,0,1,1,2006,2006,0,0,0,1,0,15.60727002719233
0,4,2011,0,0,1.0,2.0,13950000.0,1.0,6.0,1,1,1,2007,2008,0,0,0,0,0,16.45099006623165
0,2,2005,0,0,1.0,3.0,13000000.0,3.0,2.0,0,0,0,2007,2013,2006,2013,0,1,0,16.38045991542581
0,4,2007,0,0,1.0,2.0,4900000.0,2.0,20.0,0,1,1,2010,2013,2013,2013,0,0,0,15.404745763080856
0,4,2006,0,0,1.0,2.0,18500000.0,1.0,7.0,0,0,0,2008,2011,2011,2011,0,0,0,16.733281290048552
1,4,2005,0,0,1.0,2.0,2073280.0,1.0,4.0,0,0,0,2005,2005,0,0,0,0,0,14.54464245224373
0,4,2008,0,0,1.0,1.0,1000000.0,2.0,13.0,0,1,0,2010,2010,2010,2010,0,0,0,13.815510557964274
1,4,2008,0,0,1.0,1.0,1500000.0,1.0,4.0,0,0,0,2008,2008,2008,2008,0,0,0,14.22097566607244
0,4,2005,0,0,1.0,1.0,8775600.0,1.0,3.0,0,0,0,2008,2008,2009,2009,0,0,0,15.987485701047042
0,3,2007,0,0,1.0,1.0,25000.0,1.0,2.0,0,1,0,2008,2008,0,0,2011,1,1303,10.126631103850338
